event_id,user_id,product_id,event_type,price,event_timestamp
eb29b659-6f3f-43ec-9986-e756ececd9ef,646,312,purchase,419.24,2026-01-26T16:55:37.822160+00:00
290bb4bd-6147-4d30-82e4-bd617919b33a,565,8,purchase,292.41,2026-01-26T16:55:37.822265+00:00
bc60b636-9a74-4b2b-82b4-803809b112ee,862,468,purchase,68.46,2026-01-26T16:55:37.822326+00:00
b9a6c407-709c-4058-97fc-8bc37376dd0b,853,79,purchase,265.93,2026-01-26T16:55:37.822375+00:00
49e24378-ccb4-4ddc-a396-9c838ccbcdbf,723,140,purchase,222.83,2026-01-26T16:55:37.822422+00:00
87d8a1cd-4875-4239-be47-2f985efc075b,250,234,view,,2026-01-26T16:55:37.822466+00:00
ab3b7cf1-232d-4250-a91d-ba6dbad5fdb5,393,98,view,,2026-01-26T16:55:37.822504+00:00
5c723f25-0dbd-444b-b513-1478dfc6bdc6,521,383,view,,2026-01-26T16:55:37.822541+00:00
4e55c0b9-c517-495d-9120-2dc284d114b1,885,36,view,,2026-01-26T16:55:37.822581+00:00
1302f52c-b999-4782-8e45-e646395ae9c9,809,438,purchase,222.34,2026-01-26T16:55:37.822628+00:00
2c4af1e5-fbc9-4ce9-a4d2-62e6856ad25f,274,421,view,,2026-01-26T16:55:37.822669+00:00
48c4cc21-aea0-41a8-9649-fa32a0d850cb,744,153,purchase,438.59,2026-01-26T16:55:37.822718+00:00
fa0fc650-849d-441f-a4da-20d222b4f94d,502,444,view,,2026-01-26T16:55:37.822756+00:00
30476a36-b639-41d1-b100-d735ef5e1d10,552,248,purchase,186.33,2026-01-26T16:55:37.822797+00:00
978b26f6-bf86-4099-b472-1f3faec19fc5,387,234,view,,2026-01-26T16:55:37.822831+00:00
9ce7c547-43d0-4322-b8b3-6b13719fed54,891,97,view,,2026-01-26T16:55:37.822863+00:00
d5c06720-fd32-4af0-94ab-62265531a8e9,245,293,view,,2026-01-26T16:55:37.822897+00:00
e0628f4f-de60-43d2-ace7-fadd1c0c8fbb,877,398,view,,2026-01-26T16:55:37.822931+00:00
dba093fd-17cc-4bc0-91a6-3c840f3c7e70,326,382,view,,2026-01-26T16:55:37.822964+00:00
2e310c47-bf10-402c-8300-293ef9e35b91,936,416,view,,2026-01-26T16:55:37.822996+00:00
