event_id,user_id,product_id,event_type,price,event_timestamp
6be58223-333b-4776-9829-539f7230d68d,467,213,view,,2026-01-30 13:20:39
404effca-58bf-41a8-8964-c29e90c87998,590,100,view,,2026-01-30 13:20:39
6e6aed9a-4cb5-4090-8bf6-c837312b3bec,394,254,view,,2026-01-30 13:20:39
b2e48c27-2fa8-4ec2-b360-2cae90300619,152,336,view,,2026-01-30 13:20:39
b3365f2a-6e66-42d6-9d9d-4eba4e08d339,915,385,view,,2026-01-30 13:20:39
034eaf53-cf26-4646-9e65-1469af3d1afc,907,55,view,,2026-01-30 13:20:39
551307db-7625-437c-a93e-7b8ec71c38d6,225,91,view,,2026-01-30 13:20:39
1815e792-2144-40f2-803c-5945ad0169c5,713,266,view,,2026-01-30 13:20:39
7bd4e9e6-609c-44d8-b70e-f817d38cfa5c,571,128,view,,2026-01-30 13:20:39
db41ec6a-e66b-435b-9411-76f50c35bc7c,125,234,view,,2026-01-30 13:20:39
834d3013-8f1e-42ee-b67b-362e32c8900a,476,342,purchase,281.99,2026-01-30 13:20:39
218f012a-38a9-4dc9-8e5c-1a9919099dd8,973,387,view,,2026-01-30 13:20:39
a102edd1-0e18-4b39-ad79-9036c4b97510,628,418,view,,2026-01-30 13:20:39
8d6075a4-eaa2-446c-b346-7a92d8fe880c,517,219,view,,2026-01-30 13:20:39
534164f0-9615-41d6-b583-1d17104d5791,562,229,view,,2026-01-30 13:20:39
32f909d5-3424-4d83-97f8-f8bbf162d4db,762,442,view,,2026-01-30 13:20:39
b44a8bfb-ccbc-42d5-b437-481b622a6c1c,266,385,view,,2026-01-30 13:20:39
f5103ec9-ffcc-4e0a-8918-71ebedb34a44,653,142,purchase,402.78,2026-01-30 13:20:39
43985ecc-d981-4bc5-a455-151d4d3a3fcc,245,141,view,,2026-01-30 13:20:39
ec39aaa1-4d99-4ee6-beb9-99354c993704,731,147,view,,2026-01-30 13:20:39
