event_id,user_id,product_id,event_type,price,event_timestamp
b191d188-6e11-48ca-8149-8bb397d68c25,587,486,purchase,368.11,2026-01-26T16:56:36.081899+00:00
0aec4606-1547-47fa-8960-3617ebb004fd,322,215,purchase,87.41,2026-01-26T16:56:36.082122+00:00
24f98067-1212-4aca-a1cf-4b9c6ffeea0e,514,397,purchase,323.92,2026-01-26T16:56:36.082207+00:00
461a6a08-8f4d-4bbf-a522-d22a3e960a53,754,373,view,,2026-01-26T16:56:36.082249+00:00
a696114d-c526-498a-a824-880247b9659b,142,266,purchase,116.56,2026-01-26T16:56:36.082292+00:00
a98e4c3a-18ee-4c4d-a926-c6b2ce6d5cc9,490,270,view,,2026-01-26T16:56:36.082329+00:00
bd3d8eeb-c53e-4cb4-891c-f5361b91fab3,980,89,view,,2026-01-26T16:56:36.082363+00:00
bd695575-e516-44d3-9a99-34df7f631ff5,546,176,view,,2026-01-26T16:56:36.082396+00:00
e1820a1e-619f-4160-86ab-e4f574cc365a,693,396,view,,2026-01-26T16:56:36.082431+00:00
87e10f34-3042-45dc-8f7f-3e86ae3ab8eb,698,330,view,,2026-01-26T16:56:36.082465+00:00
93f8cadc-0e33-4fea-bf98-97a882484422,271,313,view,,2026-01-26T16:56:36.082498+00:00
7161e7ac-574a-4fb1-9943-1979279a1246,981,127,view,,2026-01-26T16:56:36.082530+00:00
b4b644a6-d21a-468d-87a7-23219c3e7c29,306,116,purchase,492.97,2026-01-26T16:56:36.082792+00:00
e811a99d-138e-4dd7-84d1-03735bdf0a91,296,361,purchase,116.69,2026-01-26T16:56:36.082887+00:00
fd763f8f-f8db-4b22-8a2d-9bb8e28ee318,492,179,view,,2026-01-26T16:56:36.082939+00:00
a25531b2-55ec-4ad6-ad78-a81d07d9c2d6,957,408,view,,2026-01-26T16:56:36.082979+00:00
e7fd8e13-420e-4a97-9c85-82b8c8b6aa85,295,63,view,,2026-01-26T16:56:36.083014+00:00
c04df351-84ea-40a8-8b88-cd96812768d1,557,195,view,,2026-01-26T16:56:36.083048+00:00
8ed26388-4cba-4460-a03a-732512ba8b2d,405,420,view,,2026-01-26T16:56:36.083080+00:00
302c200c-f23a-489e-ba8d-af9c8bd498a1,792,412,view,,2026-01-26T16:56:36.083112+00:00
