event_id,user_id,product_id,event_type,price,event_timestamp
aee57179-6d70-45c3-9b34-2cab2b7e8ebb,267,195,purchase,177.21,2026-01-30 13:20:45
4e704fe5-9a52-4ee5-8fae-cd94a6797f97,780,451,view,,2026-01-30 13:20:45
c466786a-c4f0-4e32-a3b8-b197dfd0e501,771,488,view,,2026-01-30 13:20:45
21dca827-299a-42a3-a8f3-ea4a473874cd,259,428,view,,2026-01-30 13:20:45
ed3bdb5f-a99e-4733-a76a-57c159790fdb,20,384,purchase,286.05,2026-01-30 13:20:45
91c80ffa-cde9-4710-ba0e-28dd1e7cd038,230,333,view,,2026-01-30 13:20:45
c99c26c7-2493-4730-a0a4-017707ee404e,981,334,purchase,30.75,2026-01-30 13:20:45
ed9261a1-37a8-4139-8e97-21778acf491d,205,430,view,,2026-01-30 13:20:45
cfa59f1c-8820-42fa-b099-0ed03a7aadf9,157,123,purchase,74.47,2026-01-30 13:20:45
c25c1a69-ef22-477e-bf00-292bb7a6ab14,971,112,purchase,248.7,2026-01-30 13:20:45
2e2762cb-30ae-4584-9521-8b479075552c,172,311,view,,2026-01-30 13:20:45
1c1cf84a-81f2-48aa-a207-1d4db5cbce9b,766,368,view,,2026-01-30 13:20:45
036b8c4b-604f-40c4-b97b-81ed47b4a63b,839,84,purchase,169.11,2026-01-30 13:20:45
fb345921-bef1-4366-872c-fec277d0fce4,320,295,purchase,356.91,2026-01-30 13:20:45
ee3755d2-6b09-481f-9f04-8ad42dab6c2f,965,367,view,,2026-01-30 13:20:45
742476ad-ffac-44b3-b370-ea033f31ad06,607,354,purchase,435.63,2026-01-30 13:20:45
ee956036-e069-4efd-8cb5-77f200eb6053,792,155,purchase,445.68,2026-01-30 13:20:45
21ed9338-843e-4202-9a67-db1a8e13812c,816,290,view,,2026-01-30 13:20:45
e5117bc4-65d6-4dc7-8dde-989d8f0cc8d8,356,273,view,,2026-01-30 13:20:45
a77735fe-548d-437d-b4e4-cfdd8536d5e2,380,36,view,,2026-01-30 13:20:45
