event_id,user_id,product_id,event_type,price,event_timestamp
edb4b76c-3a06-4173-b089-63272492d0c8,537,451,view,,2026-01-26T16:58:00.310771+00:00
3ef90b1b-87db-4952-8b22-b9a8872ed8de,178,99,view,,2026-01-26T16:58:00.310799+00:00
c18251b4-3d40-4ce0-80d5-ba877a4d798c,206,429,view,,2026-01-26T16:58:00.310810+00:00
88ff0983-fc14-4ab0-bdd6-f16637868e9b,34,234,purchase,35.92,2026-01-26T16:58:00.310823+00:00
9362fe11-55ed-42c9-a3aa-a07c15beedca,281,189,view,,2026-01-26T16:58:00.310832+00:00
036a8d00-5552-4433-86a6-a1704925f843,518,204,view,,2026-01-26T16:58:00.310841+00:00
da41f9f7-d0e5-4596-a37d-8bb94abb3ac6,127,349,view,,2026-01-26T16:58:00.310849+00:00
382846bb-bc74-482c-8ed6-dd027f506c4f,382,251,purchase,314.45,2026-01-26T16:58:00.310858+00:00
e5835a0f-d374-4669-b813-cb13190eb61b,486,301,view,,2026-01-26T16:58:00.310867+00:00
80a8332c-8e96-48e0-a0b4-30484c42a185,353,84,view,,2026-01-26T16:58:00.310875+00:00
cac0bddf-b3ea-43b5-a1b7-e2ff1b059137,265,384,view,,2026-01-26T16:58:00.310883+00:00
a824fb02-e985-4318-8c8f-de3fa97628c3,93,146,view,,2026-01-26T16:58:00.310890+00:00
2573a130-e112-4478-83e3-62edf9afd378,51,84,purchase,447.57,2026-01-26T16:58:00.310900+00:00
c4512a6a-25df-46e8-bc8b-437e51635f78,878,114,view,,2026-01-26T16:58:00.310907+00:00
e65fa49e-a0d2-483a-bf76-41e77f982809,694,106,view,,2026-01-26T16:58:00.310915+00:00
26d50064-14fd-4004-939f-988ca6bc6b03,420,263,purchase,20.86,2026-01-26T16:58:00.310924+00:00
35ac8853-6386-4ff9-a1e1-0551f229ef5b,699,5,view,,2026-01-26T16:58:00.310932+00:00
c734a1f2-ab0a-4b44-9057-0de4a4deedcb,136,332,view,,2026-01-26T16:58:00.310941+00:00
9616a5d1-3e6f-403d-83cf-d261f6f710b9,821,5,purchase,124.25,2026-01-26T16:58:00.310949+00:00
ccf4f9eb-e053-489c-ba65-a1030ef82fca,313,365,view,,2026-01-26T16:58:00.310957+00:00
