event_id,user_id,product_id,event_type,price,event_timestamp
9610706e-4b1f-4243-893d-b1a0beb0a819,26,380,view,,2026-02-03 21:14:29
d758f99e-470b-4c61-897a-6021963410f5,229,72,purchase,387.1,2026-02-03 21:14:29
e5155965-06fa-4eb6-83ef-155b30fb4f97,559,45,view,,2026-02-03 21:14:29
34cdf278-4cbb-44fd-8048-66a1749af990,33,16,view,,2026-02-03 21:14:29
89f3c241-f8f2-4e5d-a7da-596c74b4d72a,239,259,purchase,318.03,2026-02-03 21:14:29
02c60cae-a9a7-4f3e-bae5-1b7e14bd81fb,666,360,purchase,289.42,2026-02-03 21:14:29
c74e0d2c-57b0-47fd-8d14-58a7b4ac1f02,285,415,view,,2026-02-03 21:14:29
63316778-b00d-4c0e-b7c1-1c7b40f64d1b,778,413,view,,2026-02-03 21:14:29
a6656780-3f78-4a33-9622-2c10ad53fed6,433,175,purchase,152.16,2026-02-03 21:14:29
55f45213-ed8f-4727-8688-afc9baa110b5,345,53,view,,2026-02-03 21:14:29
a6554ece-a3ff-4bd2-9c62-b7b03b060014,100,184,purchase,443.34,2026-02-03 21:14:29
1e11827a-5c44-40ee-b786-f2af35fbcf80,45,374,purchase,245.54,2026-02-03 21:14:29
806d4ad6-cdbc-4096-ae35-9c5c333fcd0c,388,41,view,,2026-02-03 21:14:29
270299f3-85d7-42b8-8952-919c106e1db6,850,322,view,,2026-02-03 21:14:29
a11cfcf3-c0c9-4216-9d83-f524c14356db,883,186,view,,2026-02-03 21:14:29
9d3cd9c4-ee8c-4470-aacb-f3970c3c0261,722,36,view,,2026-02-03 21:14:29
ca786a11-dc57-4072-baf3-5610e3aec95f,234,396,purchase,158.99,2026-02-03 21:14:29
8aaf1aae-b6d6-43bb-a956-50b46e3a284d,888,52,view,,2026-02-03 21:14:29
b2a7de44-65c5-40b7-b756-b700cc062539,465,326,view,,2026-02-03 21:14:29
b784e836-eb57-47d1-b814-1ee0fb82a78b,167,190,view,,2026-02-03 21:14:29
a58a381f-d707-4f19-8bb0-2e5d72da4686,687,137,view,,2026-02-03 21:14:29
7aa31427-ef0f-4f32-80ad-8409400694c2,700,332,view,,2026-02-03 21:14:29
5efb834d-0721-4d4b-8ad9-da4884e9561d,651,88,purchase,283.73,2026-02-03 21:14:29
cff6d3bd-b513-402d-9966-60e0ea4f8e83,389,139,purchase,483.64,2026-02-03 21:14:29
819aa247-31aa-416e-8ea1-63698898029a,702,167,view,,2026-02-03 21:14:29
b0aedb48-7821-473a-bd3f-58074b0cbd56,795,29,view,,2026-02-03 21:14:29
5136cd5e-3810-4b78-9efd-8766f8507d9f,33,413,purchase,171.4,2026-02-03 21:14:29
24bc469a-27fd-4429-b5e4-6b0d4234d682,936,483,purchase,300.88,2026-02-03 21:14:29
75793d23-3012-487f-8d43-0244414bd6fe,672,256,view,,2026-02-03 21:14:29
88aeb524-17c4-45fe-9dbf-2df98d38aff7,937,330,view,,2026-02-03 21:14:29
31650fed-84fe-482a-b8f6-4381b17023d7,272,72,view,,2026-02-03 21:14:29
70ae6d46-e628-4a27-a5d3-5843ec313a19,575,276,purchase,144.75,2026-02-03 21:14:29
48c0bfe1-085e-48ed-9b0e-60e321d38a6a,598,205,view,,2026-02-03 21:14:29
a9c815f6-439a-49eb-9704-7b2b14ddee3c,142,261,view,,2026-02-03 21:14:29
b06dc91c-e672-4a70-acd0-6ad62df49f98,774,25,view,,2026-02-03 21:14:29
79c1a586-67fe-40ca-bbd8-edb12b3e7d39,157,322,view,,2026-02-03 21:14:29
0f6531b2-b354-4fdf-843f-01644dfff6ea,697,217,purchase,315.06,2026-02-03 21:14:29
6778f6a5-f17d-4545-8a56-8bf4b12c130d,480,271,view,,2026-02-03 21:14:29
58f41b21-b306-4580-8a79-9a84d1d3dde9,567,441,purchase,492.01,2026-02-03 21:14:29
3883ddbd-9022-4c7a-a2f0-22653fccf7d7,699,454,view,,2026-02-03 21:14:29
3f03dae5-20a1-421b-abd5-19d886bfb573,274,394,view,,2026-02-03 21:14:29
1e3656bf-7286-468c-8467-bcd06f5c87bd,115,151,view,,2026-02-03 21:14:29
f64a5b4a-5eab-4d89-8b66-9ef13f0538e9,465,2,view,,2026-02-03 21:14:29
8a1ef76f-8a5b-4fba-a6e5-e83ec1298891,897,369,view,,2026-02-03 21:14:29
