event_id,user_id,product_id,event_type,price,event_timestamp
21ecebc7-90f4-48c6-916a-6aa6c5ee8c96,911,222,view,,2026-01-26T16:55:34.790121+00:00
420cc282-16ea-4a19-8a02-3796125a2df5,619,129,view,,2026-01-26T16:55:34.790224+00:00
38c2e8c8-1a8f-42b8-b4c7-708d9c74d816,235,493,purchase,355.84,2026-01-26T16:55:34.790288+00:00
eff7bd52-9904-489f-ae90-85fb774cb54e,974,11,view,,2026-01-26T16:55:34.790329+00:00
16851ce2-949a-4077-b3de-ec3dd8eb5b26,689,421,view,,2026-01-26T16:55:34.790366+00:00
aeee1438-3a76-4cbd-bb40-df66fcbf0233,42,391,purchase,397.18,2026-01-26T16:55:34.790410+00:00
b5d4a703-e204-44bb-93f7-855da16aa7a5,453,470,view,,2026-01-26T16:55:34.790445+00:00
1e1aae73-5429-4514-9704-1047300399ef,600,224,purchase,335.81,2026-01-26T16:55:34.790487+00:00
8aef5986-1754-4bef-92ad-4121c5ff9654,482,179,view,,2026-01-26T16:55:34.790524+00:00
e6ca6a54-7cf7-4438-baa0-824286b71be6,329,344,view,,2026-01-26T16:55:34.790561+00:00
89641a1b-f57c-455e-a876-093046ebd9ab,165,169,purchase,220.69,2026-01-26T16:55:34.790601+00:00
37c6a686-d53c-42f2-946a-386ca431269b,968,206,purchase,426.76,2026-01-26T16:55:34.790643+00:00
93090ba3-ea6d-441b-8e58-e086cddabff9,91,162,purchase,139.32,2026-01-26T16:55:34.790683+00:00
27658e4a-2f5b-4fdc-bf8b-649cab8c0605,414,443,view,,2026-01-26T16:55:34.790718+00:00
c5c8ffa4-4053-4e0e-bf60-acf7c562c22d,2,337,view,,2026-01-26T16:55:34.790753+00:00
4bee5103-b603-49bc-8f56-7398ce60ad34,474,212,view,,2026-01-26T16:55:34.790787+00:00
99396815-952f-4ef4-8b3a-27064f8ee2ca,531,186,purchase,328.76,2026-01-26T16:55:34.790828+00:00
937d20fc-eef4-4de7-a5f9-0d18f50b2b5d,779,27,view,,2026-01-26T16:55:34.790864+00:00
baf24bb0-1af4-4d53-80bb-d4c9eaf926aa,563,68,purchase,484.29,2026-01-26T16:55:34.790904+00:00
2553ca34-af7b-4c46-9d14-7ef23e818821,497,63,view,,2026-01-26T16:55:34.790938+00:00
