event_id,user_id,product_id,event_type,price,event_timestamp
37fbd200-6825-400a-8bf7-8540c82f51ad,62,111,view,,2026-01-26T16:59:04.499781+00:00
bf795ae3-0852-4218-8805-452fe0d438c3,488,430,view,,2026-01-26T16:59:04.499837+00:00
d3ca8877-ef6a-40f9-9815-7bc679c499c1,461,382,view,,2026-01-26T16:59:04.499916+00:00
61c1b9ca-75f9-49a5-83ca-cce77eebc860,370,185,view,,2026-01-26T16:59:04.499954+00:00
a247351f-0a63-4276-8a18-ec5271516a72,955,415,view,,2026-01-26T16:59:04.499974+00:00
78ffd5aa-fb39-405b-8294-4b9bbbc5dd3e,21,211,purchase,72.35,2026-01-26T16:59:04.500003+00:00
dc7bb37c-f873-45c6-9279-5ad434611f1c,621,102,view,,2026-01-26T16:59:04.500022+00:00
ca9de050-1a97-4a3d-85b6-b818dffedbf6,666,333,view,,2026-01-26T16:59:04.500039+00:00
c831421b-bc34-418c-8bd6-f6f0d915e757,800,146,view,,2026-01-26T16:59:04.500058+00:00
12d379c6-8647-498b-a7a4-34b1d3e0b434,690,262,view,,2026-01-26T16:59:04.500076+00:00
1e951b14-560b-40ed-804b-733ac41de67c,755,229,view,,2026-01-26T16:59:04.500093+00:00
97d756a9-5a51-414d-90e3-15d0a4ddfbdc,391,315,view,,2026-01-26T16:59:04.500110+00:00
3cbaa15c-339a-4f14-8fb1-73d3bce0150c,647,490,purchase,84.87,2026-01-26T16:59:04.500131+00:00
a0ef9444-e8bd-43b2-a94a-0911709a8d56,951,173,view,,2026-01-26T16:59:04.500148+00:00
759917bc-be53-4385-80ed-56d140923afd,628,293,view,,2026-01-26T16:59:04.500165+00:00
0d107463-ea0e-4b9b-94de-5ecf7131a504,929,37,view,,2026-01-26T16:59:04.500183+00:00
af52fd46-8d0b-4e2a-b73c-4e1a20cfcfcd,352,117,purchase,170.32,2026-01-26T16:59:04.500204+00:00
ac0a0b3c-9ba7-43a8-bd5b-15305d08846d,274,310,purchase,340.4,2026-01-26T16:59:04.500226+00:00
3bfacbc9-22ac-46b0-973b-55b7348c0a67,800,442,view,,2026-01-26T16:59:04.500243+00:00
8ffa8f93-5089-4f57-b6b9-4dacfb8a2ad1,766,301,view,,2026-01-26T16:59:04.500260+00:00
