event_id,user_id,product_id,event_type,price,event_timestamp
7e5c65ec-2840-4256-8e3f-c27df20cad8f,676,442,view,,2026-02-03 21:14:41
3ab19024-81d1-46db-a5e8-a2ab07f56f6b,890,75,purchase,101.77,2026-02-03 21:14:41
d5652162-3c6b-446e-b64f-0fae92a72ba2,316,159,purchase,383.77,2026-02-03 21:14:41
664389f4-6d2c-474c-a3a4-49aed242bf03,642,93,view,,2026-02-03 21:14:41
57a486f5-2332-45d9-bc60-14574e64fc3d,135,492,purchase,113.0,2026-02-03 21:14:41
9805fb81-8970-421c-bd48-3ac5306cb3cd,13,235,view,,2026-02-03 21:14:41
efa2bf11-bffe-4457-baaf-c491010bbfe1,511,279,view,,2026-02-03 21:14:41
49ee53d5-4507-47e6-9da9-82b3c802bae5,623,452,view,,2026-02-03 21:14:41
6adeda3a-1780-4539-99c1-9dee0e5f5899,223,302,view,,2026-02-03 21:14:41
f6bb1bdd-0aba-449f-a5e5-296c63319cec,465,210,view,,2026-02-03 21:14:41
99a46f0c-0895-4858-8de4-41a528dcdf76,616,308,view,,2026-02-03 21:14:41
997788ac-18bf-4d44-88fa-c80f8e7cc49f,904,281,purchase,152.62,2026-02-03 21:14:41
43bd6cb8-8cbf-487c-b467-f3f31969907a,846,107,view,,2026-02-03 21:14:41
929d0f89-05f7-40fc-8b69-c671b67d9149,152,29,purchase,344.35,2026-02-03 21:14:41
ddca99f2-3301-48dd-b7d4-24adea3bfb6b,34,342,purchase,305.84,2026-02-03 21:14:41
cd3cf1ec-386b-457d-94c6-bc8604bb19ce,943,45,purchase,35.11,2026-02-03 21:14:41
b9cd2d5e-9503-4547-9411-1a7798ba9b05,166,345,view,,2026-02-03 21:14:41
a4317308-38bd-4eb6-aec7-fc0ce0f38afd,677,355,purchase,368.59,2026-02-03 21:14:41
5cbca373-4005-4d07-96a4-3c319e6cc9da,182,495,view,,2026-02-03 21:14:41
cf8c3a19-d2cd-41a8-9eee-d67c3406159b,593,185,view,,2026-02-03 21:14:41
41df10ff-78ad-4f1b-a672-9b8c0680548e,96,394,view,,2026-02-03 21:14:41
0db6c445-51e5-4fa8-9028-b028dac4bd82,378,460,purchase,204.82,2026-02-03 21:14:41
fb6e4238-a83f-4ec4-9ea6-698c1b4fe5a2,864,282,view,,2026-02-03 21:14:41
e42d6b62-f9a6-4607-b29f-74072c5f3cdb,483,69,purchase,72.69,2026-02-03 21:14:41
2907e199-5993-4dc1-9f07-dd156cbb78c5,540,212,purchase,278.21,2026-02-03 21:14:41
25e73604-a2b2-4ecc-a5b4-1a1db6dcf6d5,60,56,purchase,302.73,2026-02-03 21:14:41
c4cf775d-aec9-479f-8360-2e6fcff349ef,90,248,view,,2026-02-03 21:14:41
db3471c2-f0b9-4b3e-bf51-e28f1be176b4,620,479,view,,2026-02-03 21:14:41
e0603963-0ce8-4497-854e-30b5b1640407,724,148,view,,2026-02-03 21:14:41
df000674-4a4f-4666-bfb7-210700298d22,869,163,view,,2026-02-03 21:14:41
2082a3c7-5a11-4d3f-9847-5ac45e28be36,589,320,purchase,191.93,2026-02-03 21:14:41
ba634cee-a7b3-427c-802a-67489f7813f0,509,267,view,,2026-02-03 21:14:41
ddc441a9-2ad0-4fa2-83d7-a1429be9f0b3,510,253,view,,2026-02-03 21:14:41
41ec8b47-e894-4ed8-96fe-03ba5d7e81a3,905,313,view,,2026-02-03 21:14:41
cb8388c3-06e1-42cd-b8c1-3003beea57d2,298,100,purchase,10.12,2026-02-03 21:14:41
07353017-e316-43a4-8be9-ed95763f3d77,816,61,view,,2026-02-03 21:14:41
a821223f-47e7-4247-adfd-b74be4392b12,213,410,view,,2026-02-03 21:14:41
d08fddb6-f1a3-48ea-9db4-a10ee29ca8f2,425,212,view,,2026-02-03 21:14:41
129a4cee-bd92-4680-aa86-86db0b3004bf,359,287,purchase,422.64,2026-02-03 21:14:41
70402174-64bf-4d4d-ab53-18e5d3474970,207,354,purchase,154.25,2026-02-03 21:14:41
e9d0d471-f75e-4bfe-8fb2-df3a28a87b0a,308,260,purchase,291.32,2026-02-03 21:14:41
508d4ee8-72a8-461a-8281-cb8cb68b490d,703,171,purchase,184.4,2026-02-03 21:14:41
7f705a77-b0f3-485f-9ed9-41d537339ce3,984,15,view,,2026-02-03 21:14:41
e0191e9d-8bf5-4ad6-8c59-394d8b1427ca,199,170,view,,2026-02-03 21:14:41
f1d31b86-6f6c-4b5c-94ee-f4a0c270da25,945,345,view,,2026-02-03 21:14:41
71eaea4e-c78e-4f24-aeac-85277de05ee2,486,409,view,,2026-02-03 21:14:41
b889c8aa-c582-4e4f-a63e-7d4a73ebf72d,140,247,purchase,89.63,2026-02-03 21:14:41
49c8a240-757e-4a75-94e9-31998c416101,550,459,view,,2026-02-03 21:14:41
d4122e56-e8b9-47a4-98e2-06c2ebaea726,803,417,view,,2026-02-03 21:14:41
bfebdcbe-d244-43cb-87ea-07c2b8431562,761,29,view,,2026-02-03 21:14:41
61373845-a2eb-4a87-9d89-e365bd74a92c,307,290,view,,2026-02-03 21:14:41
49a4fe4e-772d-4676-abe3-d00082e34124,324,285,view,,2026-02-03 21:14:41
1646e16c-089f-4793-9934-d97431c1874d,214,296,view,,2026-02-03 21:14:41
2c681ef9-11e9-4942-91c2-bf1698fb4777,819,470,view,,2026-02-03 21:14:41
b6d61cd7-f590-4084-8f7d-5389bbd466f7,363,34,view,,2026-02-03 21:14:41
960436de-a279-4b55-9009-772f541cc960,288,431,view,,2026-02-03 21:14:41
6e06ab7f-b252-402d-b9fc-47ed37b1bbff,385,321,purchase,283.84,2026-02-03 21:14:41
9e461136-bd56-40ab-86ff-3d8a481d12df,399,96,view,,2026-02-03 21:14:41
8d31aef8-206c-4623-97f6-bbc461423247,886,401,view,,2026-02-03 21:14:41
0414fc18-3131-4287-8f9a-aeefcd44f0c8,723,440,view,,2026-02-03 21:14:41
3394ca40-8ec3-411a-9f00-02448aa121db,33,140,view,,2026-02-03 21:14:41
83826f96-40e3-4cc3-8430-96e33747a3f8,509,450,view,,2026-02-03 21:14:41
1ac441c1-09e1-47ce-b9a7-279b60450a72,463,425,purchase,496.3,2026-02-03 21:14:41
37e40c09-59e6-49cd-8238-9d79759e5221,180,58,view,,2026-02-03 21:14:41
37e391c8-8756-4e01-af26-b599b0d038d7,39,399,view,,2026-02-03 21:14:41
