event_id,user_id,product_id,event_type,price,event_timestamp
971c13e5-81fd-427c-bf58-0d00c20bc556,393,472,view,,2026-01-26T16:57:34.281175+00:00
e468e0fd-dae9-4201-8db0-b1b3d02c0341,954,492,purchase,449.04,2026-01-26T16:57:34.281223+00:00
7dd3f4bf-8d5d-44fa-8bd0-96cef723d791,732,380,view,,2026-01-26T16:57:34.281245+00:00
d5a23817-d1b9-43e4-9770-4d2609c8320e,230,165,view,,2026-01-26T16:57:34.281263+00:00
c3eba1a4-326e-4a4a-aefd-bba564f80e68,938,369,purchase,173.27,2026-01-26T16:57:34.281282+00:00
fc091baf-57c7-4836-82dc-4951ba354dac,382,62,purchase,267.67,2026-01-26T16:57:34.281302+00:00
b4de32e9-f25f-4297-a428-c5da5982d9c8,229,412,purchase,274.98,2026-01-26T16:57:34.281321+00:00
180d9b84-d9f8-4d4d-ba6f-3bb7d229e8a9,71,450,view,,2026-01-26T16:57:34.281363+00:00
37ea1a36-5207-408d-9f76-747a7be17269,290,397,view,,2026-01-26T16:57:34.281387+00:00
d5c231e5-4ee9-465d-8e89-54a0c3aecf71,336,45,view,,2026-01-26T16:57:34.281406+00:00
43265bc2-baad-4758-a434-a8d9a99bceb8,9,189,view,,2026-01-26T16:57:34.281420+00:00
a6d4378f-d6ff-485f-9f12-dfc04f96731a,578,402,purchase,165.74,2026-01-26T16:57:34.281432+00:00
43e5da73-2d4a-4a90-8711-9178817381d6,378,303,purchase,263.0,2026-01-26T16:57:34.281442+00:00
5b019362-447c-4e17-9f7f-eb8af0fc2e95,751,462,view,,2026-01-26T16:57:34.281450+00:00
5773ffad-2fe6-4b71-938e-49e04307fc5b,816,126,view,,2026-01-26T16:57:34.281458+00:00
c91382d4-4caf-4e8a-9da5-84e05802053e,955,210,purchase,22.23,2026-01-26T16:57:34.281467+00:00
e8879a18-bce3-4be1-b81c-96167c2bf3c0,860,356,view,,2026-01-26T16:57:34.281476+00:00
32c65ab3-cf6f-4c5e-8bf0-6e8b6a2ebfdf,974,172,view,,2026-01-26T16:57:34.281484+00:00
c86de5ab-d0e3-425e-ae67-4f1bfb33e651,674,193,purchase,444.74,2026-01-26T16:57:34.281493+00:00
9ab2ddd4-f328-4c8a-982a-139ce9a335e6,211,272,view,,2026-01-26T16:57:34.281500+00:00
