event_id,user_id,product_id,event_type,price,event_timestamp
56f4c08e-463e-49b0-a90c-92039ecd76c4,844,386,view,,2026-01-26T16:58:32.352202+00:00
8b0b42fe-ed2b-41a2-8d26-34791289f552,10,59,view,,2026-01-26T16:58:32.352305+00:00
9c60b60c-e3a8-4562-b4c7-15fc3d6f06f0,457,124,view,,2026-01-26T16:58:32.352349+00:00
b47782fd-f32c-49a9-bc40-50f36ab6bb9e,629,471,view,,2026-01-26T16:58:32.352386+00:00
b5853747-5973-41ae-ae07-0908acbe8b2f,982,21,view,,2026-01-26T16:58:32.352421+00:00
067d45c9-cc72-4c48-a0fd-69b921360c7e,329,196,view,,2026-01-26T16:58:32.352461+00:00
ab8cd418-1480-4ee3-af38-5215b87f3653,968,59,view,,2026-01-26T16:58:32.352495+00:00
dc7bdaf9-6033-465f-82b0-197007875736,554,371,view,,2026-01-26T16:58:32.352528+00:00
4ccbe539-a944-4413-b8ff-a58ed6e4733a,934,265,purchase,430.77,2026-01-26T16:58:32.352578+00:00
007cd1df-6e17-4f44-b5a5-8024be2f5e4e,521,229,view,,2026-01-26T16:58:32.352620+00:00
1e27e8ef-6eda-4d0a-a276-ccfd73da597d,304,460,view,,2026-01-26T16:58:32.352654+00:00
63c74bc7-22ca-412a-a5c7-85cfb07c3927,329,264,view,,2026-01-26T16:58:32.352686+00:00
f1aeff44-a487-4c75-bd33-e756262db5ec,99,86,purchase,499.77,2026-01-26T16:58:32.352728+00:00
dfe0c3ee-15ed-4f38-97bf-692533cfb95e,642,34,view,,2026-01-26T16:58:32.352762+00:00
9d78c82d-582a-4065-8189-43cd8da889ce,645,397,purchase,119.86,2026-01-26T16:58:32.352801+00:00
50aea2ba-d35d-46df-a07f-648d08043243,107,106,view,,2026-01-26T16:58:32.352838+00:00
63223300-8ae2-4c33-ab86-f7559b9c1f52,720,450,view,,2026-01-26T16:58:32.352872+00:00
e4f37caf-ed40-4774-9c43-e0bfd4886d74,794,223,view,,2026-01-26T16:58:32.352906+00:00
ec76634f-103a-4197-9756-a479707bdb10,963,37,view,,2026-01-26T16:58:32.352938+00:00
f060b8b6-59ed-4ddc-acac-f129a0b499b2,158,13,view,,2026-01-26T16:58:32.352970+00:00
