event_id,user_id,product_id,event_type,price,event_timestamp
5ed14049-748f-4bdf-911a-f2b9f73f3970,200,267,view,,2026-01-26T17:00:14.660133+00:00
c1c75fe6-cb89-4310-b41c-dc505fdd33c6,707,93,view,,2026-01-26T17:00:14.660188+00:00
397c5d75-0332-4c42-b6d1-b83ff00e9bda,11,345,view,,2026-01-26T17:00:14.660225+00:00
c3bd246c-a6db-41c6-a4b4-df1483ecd24e,70,7,purchase,220.1,2026-01-26T17:00:14.660272+00:00
e2877c08-110b-47b1-9816-c9813376d7e9,457,180,purchase,122.73,2026-01-26T17:00:14.660312+00:00
bea93142-5fb0-41de-8adf-24e17aff3a0f,35,13,purchase,327.09,2026-01-26T17:00:14.660346+00:00
e55f0887-9311-4d5d-af0c-800674efe199,673,458,view,,2026-01-26T17:00:14.660381+00:00
52c20459-76fa-42bc-b6da-e0e43b29934f,974,307,view,,2026-01-26T17:00:14.660402+00:00
07bd2c30-e4c5-441e-9d5d-cd36cc09c67d,726,491,view,,2026-01-26T17:00:14.660421+00:00
34d48c78-27d6-49a9-bee5-a2a2f346f0b8,877,310,purchase,76.38,2026-01-26T17:00:14.660443+00:00
69cc83e7-d77e-4418-a488-19d1e1b8af08,664,290,view,,2026-01-26T17:00:14.660460+00:00
9993d489-0803-4136-8653-4fb990926cee,190,459,view,,2026-01-26T17:00:14.660478+00:00
e047d358-b474-48d8-b888-17558c5c42fa,189,130,purchase,160.47,2026-01-26T17:00:14.660499+00:00
4babdccb-cebf-432f-8757-90ccd3163627,655,233,view,,2026-01-26T17:00:14.660517+00:00
12429ffa-9c5e-4c59-a40a-45d4b1c4cead,284,394,view,,2026-01-26T17:00:14.660536+00:00
0775a40a-7730-492d-a5e7-ca22e30ee6e2,926,342,view,,2026-01-26T17:00:14.660555+00:00
48a88751-2edf-4e49-9d2a-bdab1e3a343c,332,132,view,,2026-01-26T17:00:14.660572+00:00
b7aa6cae-4069-4e0d-8ad6-0495308dab18,76,142,purchase,407.06,2026-01-26T17:00:14.660593+00:00
66ef36a3-d215-49dd-85ff-dd2e892d67f7,62,133,view,,2026-01-26T17:00:14.660611+00:00
dee82c43-38db-4bc6-b235-143fe382c211,272,92,view,,2026-01-26T17:00:14.660627+00:00
