event_id,user_id,product_id,event_type,price,event_timestamp
482f08b6-4ca1-401a-9b80-7357370179bb,418,53,view,,2026-01-26T16:57:05.194240+00:00
c6196894-450a-4ced-a315-91e84708b3d5,363,284,purchase,57.6,2026-01-26T16:57:05.194347+00:00
ec59b6ac-9e8c-4171-9729-4f604cb233ea,885,198,view,,2026-01-26T16:57:05.194398+00:00
7c382880-3f35-4555-815b-9c15f3b33df2,424,199,purchase,408.08,2026-01-26T16:57:05.194445+00:00
ccb38a31-54fb-4efd-a2e6-14f5f7f4a0cc,927,125,view,,2026-01-26T16:57:05.194483+00:00
6e0f4f73-9b68-42bd-8e1a-19e0f6b76ba8,174,351,view,,2026-01-26T16:57:05.194515+00:00
648a2aef-f6d6-4a45-976e-495eec2b2f1c,143,138,view,,2026-01-26T16:57:05.194547+00:00
4cd4cfc9-5f96-43ec-9d4b-7ca7cafbf5ee,505,75,view,,2026-01-26T16:57:05.194582+00:00
2599628c-4dfb-48bb-99bd-df487ccdcd44,446,142,purchase,225.3,2026-01-26T16:57:05.194619+00:00
b4ef5e18-2f6f-4a41-be1c-b230bfc47e7f,370,129,view,,2026-01-26T16:57:05.194653+00:00
80a5e505-e422-4487-8b92-1a12eeb8ed60,739,321,view,,2026-01-26T16:57:05.194686+00:00
4724bfab-d433-44a7-9baf-a68c70e6671d,632,101,view,,2026-01-26T16:57:05.194714+00:00
04daac68-5078-4a98-80a3-73827c0c8ed1,139,156,view,,2026-01-26T16:57:05.194746+00:00
bd5dfdb1-4bd0-427c-87f9-f1f73b618058,406,171,purchase,440.62,2026-01-26T16:57:05.194783+00:00
cebea38f-ed67-4f84-b4c1-9b5bc828c3da,338,226,view,,2026-01-26T16:57:05.194812+00:00
569e4b62-a9fd-40f7-a46d-0b6c5a69f793,836,422,view,,2026-01-26T16:57:05.194835+00:00
aa51c3e3-cc21-4ab7-be3a-17706499426d,998,305,view,,2026-01-26T16:57:05.194856+00:00
9d514dc2-d80d-46dc-807a-c72b172da968,329,309,purchase,495.7,2026-01-26T16:57:05.194882+00:00
ea2ab69c-77f3-4b57-9c08-51beed85d432,182,494,view,,2026-01-26T16:57:05.194904+00:00
5365854b-adb5-4017-8b4b-6b223bb4f22e,327,150,view,,2026-01-26T16:57:05.194925+00:00
