event_id,user_id,product_id,event_type,price,event_timestamp
1d2e359a-68d4-4898-9840-fc244dcfe9e4,834,306,purchase,404.82,2026-01-26T17:00:02.498354+00:00
c28a4963-af3e-4c12-be74-d2fcb157b33f,661,339,view,,2026-01-26T17:00:02.498439+00:00
1488740c-07eb-45f3-a8e9-c32b804c64b2,223,419,purchase,81.89,2026-01-26T17:00:02.498491+00:00
6a4f2f9f-5dbf-4f7a-809a-1949f0e71579,652,415,view,,2026-01-26T17:00:02.498527+00:00
84746502-4db8-45f1-9981-4017a7091e85,151,339,purchase,86.45,2026-01-26T17:00:02.498570+00:00
8499af87-1cf5-4a30-a39d-15c5832748d8,631,296,purchase,238.2,2026-01-26T17:00:02.498612+00:00
bcb75c83-35f4-4c62-a28d-8ca5ecc7e446,325,154,view,,2026-01-26T17:00:02.498646+00:00
082258c6-fda8-4cfb-ae4a-27cec4c2687e,936,348,view,,2026-01-26T17:00:02.498680+00:00
d247cfc5-c2b4-44e5-bc72-93b306e27e68,966,480,view,,2026-01-26T17:00:02.498714+00:00
4fbb4dab-f3e8-43fc-bf52-147470f98a11,938,177,view,,2026-01-26T17:00:02.498749+00:00
620ea3ca-96ab-4cc7-a86c-2562b04fca7c,597,5,view,,2026-01-26T17:00:02.498780+00:00
2a0fd051-a6b1-4e7f-9382-9f3a056f5067,523,207,view,,2026-01-26T17:00:02.498812+00:00
eb39e6ae-b5f9-41fe-94ed-b439c01b6930,873,151,view,,2026-01-26T17:00:02.498845+00:00
b7fd7489-43fc-4556-baa9-a3a3bc54963b,923,282,purchase,37.0,2026-01-26T17:00:02.498883+00:00
b9a30147-bc7a-4dec-bca4-b2a1e4d3091a,368,57,view,,2026-01-26T17:00:02.498916+00:00
d29113ad-74a6-404a-85ef-1af9d5986633,887,16,view,,2026-01-26T17:00:02.498947+00:00
59a80fc5-3dc0-42a2-b0d6-678c9f475884,720,303,purchase,211.63,2026-01-26T17:00:02.498986+00:00
bd406f8d-1407-4daa-878c-fc44a2433eb7,416,196,view,,2026-01-26T17:00:02.499020+00:00
67d3c9c8-3f43-4862-82e7-3bdf94d48ef9,217,340,view,,2026-01-26T17:00:02.499051+00:00
4b58033f-03f6-42f3-a447-8e99a53619fb,143,97,purchase,294.38,2026-01-26T17:00:02.499088+00:00
