event_id,user_id,product_id,event_type,price,event_timestamp
a34f7a05-27cf-47ae-ba90-fe0686bede60,532,459,view,,2026-01-26T16:56:28.235081+00:00
d8829c22-589d-422a-b500-aa493de2ece1,81,129,purchase,110.64,2026-01-26T16:56:28.235197+00:00
916a3c8c-9679-4162-8a7c-0fafd3f8641b,129,321,view,,2026-01-26T16:56:28.235246+00:00
a5d91956-bee5-4500-adaf-43a4908310fc,547,48,view,,2026-01-26T16:56:28.235283+00:00
78b0a088-7990-4aa4-9653-03a7f18efa3c,173,304,view,,2026-01-26T16:56:28.235317+00:00
d6027a99-41c7-4b28-86a6-37406b7f7f38,158,88,view,,2026-01-26T16:56:28.235352+00:00
193acd99-d10a-417f-b745-e023845ff71a,738,462,view,,2026-01-26T16:56:28.235385+00:00
c1636269-5cf7-4676-90bd-b0afb032e3da,863,474,view,,2026-01-26T16:56:28.235418+00:00
34658b7c-58e7-4497-abd1-7447f8864270,846,443,view,,2026-01-26T16:56:28.235452+00:00
c9afc89e-bfb7-46ad-85ca-ef32f7d98af6,47,486,purchase,338.77,2026-01-26T16:56:28.235494+00:00
bd2f88c1-fc1b-480f-b3e6-fc7255f5a421,216,393,purchase,302.42,2026-01-26T16:56:28.235534+00:00
677c7b20-5763-4646-a916-c18ba8433333,510,456,view,,2026-01-26T16:56:28.235567+00:00
08518b5d-76f8-42bb-935e-1cee002ce4ce,297,329,view,,2026-01-26T16:56:28.235602+00:00
8399b1a7-cef6-4763-a1a4-5d4b01242cd5,495,126,view,,2026-01-26T16:56:28.235634+00:00
81e30467-4db6-407c-be13-b37d442b4740,702,208,view,,2026-01-26T16:56:28.235666+00:00
3f3a4318-e089-46cb-b330-a6eefc2c68e6,75,353,purchase,40.16,2026-01-26T16:56:28.235705+00:00
92738dc3-780d-45b1-a9b7-346b2b2adfde,476,105,view,,2026-01-26T16:56:28.235739+00:00
0f14cf03-fc0d-4053-a31d-271ae54b626c,148,161,view,,2026-01-26T16:56:28.235773+00:00
e6183aae-a007-4b19-9c61-82d4ce62e563,327,376,view,,2026-01-26T16:56:28.235806+00:00
0eeb54b4-0ce9-4827-ac8c-8678b7f76fad,354,500,view,,2026-01-26T16:56:28.235838+00:00
