event_id,user_id,product_id,event_type,price,event_timestamp
b9cb7ad9-46e5-4518-a626-aa2175bf1714,255,496,purchase,192.4,2026-01-26T16:57:40.345099+00:00
779ad388-ec66-4749-9848-963a5a28fc81,307,134,purchase,429.99,2026-01-26T16:57:40.345207+00:00
6f55afd7-c215-4f66-9ade-5abab217aa17,415,438,purchase,241.56,2026-01-26T16:57:40.345259+00:00
9f18239c-7553-4177-bed0-b491dd134350,97,237,view,,2026-01-26T16:57:40.345298+00:00
a4bdb4ac-d499-44ba-b39f-899c8ef84ea8,813,72,purchase,72.01,2026-01-26T16:57:40.345339+00:00
23fdcabf-f0a0-4079-8506-c80e478bcef5,228,67,view,,2026-01-26T16:57:40.345376+00:00
2b001e91-b66c-47e7-b820-b212907ba286,411,191,purchase,361.63,2026-01-26T16:57:40.345416+00:00
dbf6f6be-25fe-437b-8733-0f57e832e2bc,597,301,view,,2026-01-26T16:57:40.345449+00:00
b5272631-635b-49c0-8e59-60ce95e8c3f8,833,39,purchase,22.0,2026-01-26T16:57:40.345489+00:00
4366ac63-e490-4b92-a4ea-fe25d1d4fc06,662,228,purchase,424.13,2026-01-26T16:57:40.345529+00:00
79534101-df84-4073-b35b-1cb7d7bad6b1,850,415,view,,2026-01-26T16:57:40.345563+00:00
c638e000-73e8-49a4-8105-95bc789da8c3,44,483,view,,2026-01-26T16:57:40.345596+00:00
49023724-3022-4ca6-b82c-9e6f4c5e8b1f,173,474,view,,2026-01-26T16:57:40.345628+00:00
2c49f1a8-1146-4b55-ba13-57b9a180d1d4,842,371,view,,2026-01-26T16:57:40.345661+00:00
a43933b1-ce01-44b1-a5fa-adae57415719,31,196,view,,2026-01-26T16:57:40.345693+00:00
fd93720d-ccf9-4e74-a9ac-39c9f4f86163,177,182,view,,2026-01-26T16:57:40.345725+00:00
81cadd24-8663-46cc-bd16-ad5de95e5a5e,192,141,purchase,153.45,2026-01-26T16:57:40.345764+00:00
6fce8dd0-d9b5-4e31-b45b-e753d4cf0bd4,629,318,purchase,325.25,2026-01-26T16:57:40.345802+00:00
ec06ec4e-554a-4f63-8c52-a21693615c5c,422,452,purchase,291.48,2026-01-26T16:57:40.345839+00:00
2a9ead46-cb43-496c-8fbc-e39b0ab2638e,393,71,purchase,224.2,2026-01-26T16:57:40.345877+00:00
