event_id,user_id,product_id,event_type,price,event_timestamp
4c73696e-5cfd-4747-aa9b-2ff75e85f316,394,339,purchase,107.3,2026-01-26T17:00:20.689141+00:00
a6a27e47-ef8c-4822-aedb-3a9809c999ad,110,323,view,,2026-01-26T17:00:20.689219+00:00
69b133f1-d1a8-47fd-a44a-a6623ba5b4f1,499,44,view,,2026-01-26T17:00:20.689257+00:00
d7e229bd-cf28-467a-a5c5-a6137410186c,449,377,view,,2026-01-26T17:00:20.689288+00:00
4a6e5c15-3140-4952-a46f-b81575af1651,37,99,purchase,22.72,2026-01-26T17:00:20.689323+00:00
ba5a2245-0ecd-4f96-a594-651a39f465aa,501,200,view,,2026-01-26T17:00:20.689532+00:00
e322de76-5738-48a0-ac9d-cfc818b1536b,554,330,purchase,167.5,2026-01-26T17:00:20.689590+00:00
3f432ae1-1a99-4b80-bdea-f8ba83b090a4,832,231,view,,2026-01-26T17:00:20.689624+00:00
4c9c0c5e-a6da-4e5a-b982-4be6eea758d8,17,19,view,,2026-01-26T17:00:20.689657+00:00
8cbbfafa-935f-4433-ba47-dd8f9397b710,346,404,view,,2026-01-26T17:00:20.689688+00:00
92ef7d2d-de9f-43b6-8dc7-9d05169f8b62,416,61,view,,2026-01-26T17:00:20.689717+00:00
9eb13011-2595-41e5-adf6-01995ff0a07f,670,342,purchase,277.46,2026-01-26T17:00:20.689752+00:00
9d7ec81c-2df6-4b7a-88f1-944449582e90,896,275,view,,2026-01-26T17:00:20.689781+00:00
85c8e5b9-2382-43be-8238-9f7d7ce541b3,594,120,purchase,483.07,2026-01-26T17:00:20.689815+00:00
9db1f2e1-2fec-49bb-a208-85ba2bdb45e8,501,335,view,,2026-01-26T17:00:20.689843+00:00
81ebd82d-5674-430e-b89c-d87d299f068c,929,471,purchase,326.05,2026-01-26T17:00:20.689876+00:00
61d50ee2-f637-4cbe-8762-d9325e5f85d1,134,8,view,,2026-01-26T17:00:20.689905+00:00
ec36edb1-aa6c-4ad1-8077-1dde83b0616c,52,464,purchase,167.82,2026-01-26T17:00:20.689940+00:00
9c0e9c10-ef97-45d7-b1cf-06944630db13,626,88,purchase,437.59,2026-01-26T17:00:20.689973+00:00
066864fc-8657-4b23-8fa3-3bd1bfaa5de9,109,59,view,,2026-01-26T17:00:20.690004+00:00
