event_id,user_id,product_id,event_type,price,event_timestamp
9ce0b1f3-d4c5-43fc-9bad-43d4001f8ccc,226,347,view,,2026-01-26T16:58:58.435420+00:00
ab581d2e-88fd-4755-b5b4-a0b9849742d2,820,162,view,,2026-01-26T16:58:58.435850+00:00
570a109b-f804-4d66-9488-612dcdfcd23d,362,265,view,,2026-01-26T16:58:58.435943+00:00
435fac38-2a4d-4013-ae4b-73a868757b5f,718,427,view,,2026-01-26T16:58:58.436203+00:00
8c3fbba2-3ad8-4209-9a78-1fb1b82935d3,295,48,purchase,214.67,2026-01-26T16:58:58.436319+00:00
05d253af-4e70-48b6-bebe-77ec37e1e0a1,78,284,view,,2026-01-26T16:58:58.436392+00:00
561d5d59-3533-45e2-89bb-4bd836ada298,488,161,view,,2026-01-26T16:58:58.436449+00:00
1fb22c8d-5646-4584-9f62-f4b8d057fe32,916,294,view,,2026-01-26T16:58:58.436505+00:00
cb82e8a3-8c09-4712-aa7b-c31654b303c9,970,383,purchase,359.93,2026-01-26T16:58:58.436842+00:00
4362e3e0-6290-4a7a-836d-0ec038609c17,755,103,purchase,130.74,2026-01-26T16:58:58.436962+00:00
717e623f-7d7c-4604-b228-da03199919e9,212,118,view,,2026-01-26T16:58:58.437030+00:00
561692ee-0c6f-4990-8414-e8551f70b333,256,429,purchase,326.36,2026-01-26T16:58:58.437097+00:00
f6b9726c-df24-4147-8681-0badbe113229,123,472,view,,2026-01-26T16:58:58.437151+00:00
1291a995-2ef3-4e4f-9a9b-08336b6aa0ce,979,340,purchase,262.61,2026-01-26T16:58:58.437213+00:00
bcd0c52a-d99a-42e6-83af-600519daf678,555,491,view,,2026-01-26T16:58:58.437263+00:00
8f635b6d-c3cc-447e-ba4e-25c5a2538132,494,191,purchase,327.32,2026-01-26T16:58:58.437323+00:00
de34871c-3ded-486c-a9be-1c288b530502,903,460,view,,2026-01-26T16:58:58.437375+00:00
ab0b3feb-3a76-4fb8-87a8-677e2ff94809,282,252,view,,2026-01-26T16:58:58.437427+00:00
d6a5f2e4-edb5-48b0-a001-244ac45230aa,783,469,purchase,271.28,2026-01-26T16:58:58.437488+00:00
8b57ff37-0367-4d89-a08a-ac79f0860a63,591,66,purchase,37.53,2026-01-26T16:58:58.437547+00:00
