event_id,user_id,product_id,event_type,price,event_timestamp
ce27d89e-fb28-4b5b-8f02-c569ebe4a455,819,316,view,,2026-01-26T17:00:22.481311+00:00
7d295d54-ef90-4de3-a2de-caa90f1eda43,824,104,purchase,228.34,2026-01-26T17:00:22.481424+00:00
b9f4c588-7286-427f-b2dc-b5c0f85c1078,756,348,view,,2026-01-26T17:00:22.481469+00:00
feb3fb39-14f9-40b1-8df4-1b3b44852e71,124,500,view,,2026-01-26T17:00:22.481506+00:00
534abcdc-db6b-4ec8-a031-0380b7b31886,559,71,view,,2026-01-26T17:00:22.481541+00:00
d55eca91-0e9e-49a0-892e-a22f8baa4117,988,407,view,,2026-01-26T17:00:22.481576+00:00
76cf6ca9-eff3-4080-94c3-66200037bc66,47,304,purchase,98.34,2026-01-26T17:00:22.481617+00:00
ecfa639e-e8d3-4ea9-a252-a7bb7bf5b1c6,145,388,purchase,222.17,2026-01-26T17:00:22.481656+00:00
b3924c94-6d87-4f10-b3d4-00f85b6cebb1,169,225,view,,2026-01-26T17:00:22.481692+00:00
fbbcd795-8293-4bb7-b768-0dfbcdc78b76,596,21,purchase,78.1,2026-01-26T17:00:22.481732+00:00
6a4b9650-8971-4854-82e8-69b726be9d3a,628,193,view,,2026-01-26T17:00:22.481766+00:00
9334e134-b3c6-438f-8469-2722dd0b3c2b,17,451,view,,2026-01-26T17:00:22.481798+00:00
0bad2f9b-148b-4581-bfaf-e3d93038cbe7,7,4,view,,2026-01-26T17:00:22.481832+00:00
cfc09fcf-52c9-410f-b289-18eba1ef129e,92,362,purchase,343.59,2026-01-26T17:00:22.481871+00:00
c4ee8a3a-1538-4c11-8f90-1dc60779e96f,711,414,purchase,415.77,2026-01-26T17:00:22.481910+00:00
8f1a2f53-9993-4ac6-97b4-e83ba4031f86,212,74,view,,2026-01-26T17:00:22.481943+00:00
9694bac1-b33d-4c66-9fd8-94a66ca4d77b,536,231,view,,2026-01-26T17:00:22.481975+00:00
a7baa091-c2be-4026-85c1-fe1e230be4f5,961,90,view,,2026-01-26T17:00:22.482008+00:00
ad3add41-ae40-45f2-b5e2-f047b3dfc36f,39,306,view,,2026-01-26T17:00:22.482045+00:00
679752ee-81ff-4a01-9a85-3d4a09f12bd7,512,314,purchase,496.09,2026-01-26T17:00:22.482083+00:00
