event_id,user_id,product_id,event_type,price,event_timestamp
c6e5596b-2d9b-4025-b988-ccec927619d1,240,242,purchase,22.62,2026-01-26T16:55:49.982718+00:00
c4273966-f1ed-4d99-b29b-56a095210971,336,469,view,,2026-01-26T16:55:49.982785+00:00
c54be769-51e3-46c6-a0cf-26894568afba,664,33,view,,2026-01-26T16:55:49.982818+00:00
97f7cf3e-f23f-4868-8b42-c51c882d62a4,476,466,view,,2026-01-26T16:55:49.982845+00:00
941df6a1-51e4-4c53-8b8c-285d6dd97fcb,665,210,view,,2026-01-26T16:55:49.982870+00:00
2ea302f8-919c-4282-a865-34f89001eb62,47,485,purchase,29.3,2026-01-26T16:55:49.982901+00:00
04aa12c5-58e2-42d5-8406-1d5e1ffe5836,100,121,view,,2026-01-26T16:55:49.982928+00:00
95a04355-0053-4bb1-885a-2d1787520b06,139,199,view,,2026-01-26T16:55:49.982952+00:00
f6f8bec4-ea5e-4954-9784-7308d03581ad,687,487,view,,2026-01-26T16:55:49.982977+00:00
10d8409f-3532-479c-ac14-e80c93b6a115,969,277,view,,2026-01-26T16:55:49.983002+00:00
53f76d1b-7e09-4aa9-9f69-84c2f70ef924,761,373,view,,2026-01-26T16:55:49.983025+00:00
ad4cc425-eb51-4538-9002-78990613be3a,425,336,purchase,60.83,2026-01-26T16:55:49.983053+00:00
1674975b-27f4-4204-a3d8-95980d822d8b,962,488,view,,2026-01-26T16:55:49.983077+00:00
498a1b95-3ca5-4967-98f5-45807661b8b4,707,190,purchase,121.44,2026-01-26T16:55:49.983105+00:00
982b7b89-7d38-4470-8dbb-f4232847754a,876,186,view,,2026-01-26T16:55:49.983129+00:00
7054611a-464b-4122-b767-adf54e3b0a48,703,189,purchase,288.9,2026-01-26T16:55:49.983157+00:00
cebf899b-c296-47ef-a3f9-b85e4c6e4e94,63,204,view,,2026-01-26T16:55:49.983182+00:00
018445e6-3437-4283-8492-e155d88b0da4,992,63,purchase,495.85,2026-01-26T16:55:49.983212+00:00
53853607-3a7b-4cfc-93d5-c0aad7435ee5,679,109,view,,2026-01-26T16:55:49.983236+00:00
6aa7bae1-86e2-4d47-8a4e-5cb2eb99ffd9,612,498,view,,2026-01-26T16:55:49.983259+00:00
